project_id,title_clean,architect,city,country,typology,massing_type,climate_bin,year_completed,description_short,confidence_score
p_the_100_best_latin_american_houses_of_2025_unknown_1037033,The 100 Best Latin American Houses of 2025,Various,,Latin America,Residential,varied,varied,2024,A curated collection of the best residential architecture in Latin America for the year 2025.,0.8
p_the_20_most_anticipated_projects_of_2026_david_chipperfield_a_1036741,The 20 Most Anticipated Projects of 2026,,,,mixed-use,varied,,2026,A compilation of the most innovative and anticipated architectural projects set to be completed in 2026.,0.8
p_the_20_most_anticipated_projects_of_2026_david_chipperfield_a_1036741,The 20 Most Anticipated Projects of 2026,,,,,,,2026,A feature highlighting significant architectural projects expected to emerge in 2026.,0.5
p_the_aesthetics_of_power_soviet_modernism_meets_uzb_unknown_1036573,Palace of Peoples’ Friendship,Unknown,Tashkent,Uzbekistan,Cultural,fragmented,arid,2024,The Palace of Peoples’ Friendship merges Soviet modernism with Uzbek architectural traditions.,0.8
p_the_aesthetics_of_power_soviet_modernism_meets_uzb_unknown_1036573,Palace of Peoples’ Friendship,Unknown,Tashkent,Uzbekistan,Cultural,fragmented,arid,2024,The Palace of Peoples’ Friendship blends Soviet modernism with Uzbek traditions.,0.8
p_the_apple_house_okra_studio_1036789,The Apple House,Okra Studio,,,Residential,fragmented,temperate,2024,The Apple House is a modern residential project that harmoniously integrates with its natural surroundings.,0.8
p_the_apple_house_okra_studio_1036789,The Apple House,Okra Studio,,,residential,fragmented,temperate,2024,The Apple House by Okra Studio is an innovative residential project that harmonizes with its natural surroundings.,0.8
p_the_barbican_center_to_undergo_major_renewal_and_u_unknown_1024907,The Barbican Center Renewal and Upgrade,,London,United Kingdom,Cultural Center,fragmented,temperate,2024,The Barbican Center is set for major renewal and upgrade to enhance its cultural offerings.,0.8
p_the_barbican_center_to_undergo_major_renewal_and_u_unknown_1024907,The Barbican Center Renewal and Upgrade,Barbican Centre Management,London,United Kingdom,Cultural Centre,fragmented,temperate,2027,"The Barbican Center is set for a major renewal in 2027, focusing on enhancing cultural facilities.",0.85
p_the_best_interviews_of_2025_architectures_year_of_unknown_1037009,"The Best Interviews of 2025: Architecture’s Year of Reflection, Repair, and Optimism",,,,cultural,,,2024,A cultural project reflecting on architectural philosophies and practices of 2025.,0.8
p_the_best_interviews_of_2025_architectures_year_of_unknown_1037009,The Best Interviews of 2025,,,,Cultural/Workshop,,temperate,2024,A thought-provoking series of interviews focusing on the future of architecture.,0.8
p_the_blue_rotary_membrane_bridge_peoples_architecture_1036223,The Blue Rotary Membrane Bridge,People's Architecture Office,,,infrastructure,linear,temperate,2024,"A unique pedestrian bridge blending art and functionality, inspired by rotary membrane concepts.",0.8
p_the_blue_rotary_membrane_bridge_peoples_architecture_1036223,The Blue Rotary Membrane Bridge,People's Architecture Office,,,bridge,linear,n/a,2024,A groundbreaking bridge design featuring a dynamic membrane that allows for rotation and adaptability.,0.8
p_the_butterfly_and_first_baptist_church_complex_revery_architecture_1036886,The Butterfly and First Baptist Church Complex,Revery Architecture,Vancouver,Canada,mixed-use cultural and religious complex,fragmented,temperate,2024,A vibrant mixed-use complex serving as a cultural and religious hub.,0.8
p_the_butterfly_and_first_baptist_church_complex_revery_architecture_1036886,The Butterfly and First Baptist Church Complex,Revery Architecture,Unknown,Unknown,Religious,clustered,temperate,2024,The Butterfly and First Baptist Church Complex harmonizes spirituality and community services in an innovative architectural environment.,0.8
p_the_culture_shift_superimpose_architec_1036228,The Culture Shift,Superimpose Architecture,,,cultural,fragmented,temperate,2024,The Culture Shift is a community-oriented cultural center designed to encourage interaction and exchange among diverse groups.,0.8
p_the_culture_shift_superimpose_architec_1036228,The Culture Shift,Superimpose Architecture,,,cultural,fragmented,temperate,2024,The Culture Shift is an innovative cultural facility designed to foster community engagement and artistic expression.,0.8
p_the_evolving_practice_of_designing_light_in_scandi_unknown_1036987,The Evolving Practice of Designing Light in Scandinavian Environments,Unknown,Unknown,Sweden,Cultural,linear,temperate,2024,This project explores the innovative practices of designing light in Scandinavian architecture.,0.8
p_the_evolving_practice_of_designing_light_in_scandi_unknown_1036987,The Evolving Practice of Designing Light in Scandinavian Environments,Unknown,Unknown,Sweden,Cultural,linear,temperate,2024,A project focused on innovative lighting solutions tailored for Scandinavian environments.,0.8
p_the_future_of_cities_how_can_we_build_differently_unknown_1035616,The Future of Cities: How Can We Build Differently to Promote Resilient and Low-Impact Environments?,,,,,,,0,,0.0
p_the_future_of_urban_development_in_mongolia_insigh_unknown_1032473,The Future of Urban Development in Mongolia: Insights from the Hunnu City Design Competition,,,,,,,0,,0.0
p_the_future_of_cities_how_can_we_build_differently_unknown_1035616,The Future of Cities: How Can We Build Differently to Promote Resilient and Low-Impact Environments?,,,,,,,2024,A forward-thinking architecture project focusing on resilient urban design.,0.8
p_the_hungry_caterpillar_lyth_design_1037150,The Hungry Caterpillar,Lyth Design,,,cultural,fragmented,temperate,2024,A playful children's play and learning center inspired by a classic children's book.,0.8
p_the_future_of_urban_development_in_mongolia_insigh_unknown_1032473,The Future of Urban Development in Mongolia,,Ulaanbaatar,Mongolia,urban development,clustered,continental,2024,An innovative urban development project aimed at reshaping Ulaanbaatar's urban landscape.,0.8
p_the_intelligence_of_what_remains_on_archiving_and_unknown_1030041,The Intelligence of What Remains,Unknown,Unknown,Unknown,Cultural/Institutional,fragmented,unknown,2024,A conceptual exploration of the relationship between archiving and architectural knowledge.,0.8
p_the_invisible_city_indias_urban_infrastructure_pro_unknown_1036992,The Invisible City: India's Urban Infrastructure Projects of 2025 That Deserve Attention,,,India,urban infrastructure,fragmented,tropical,2024,An exploration of India's upcoming urban infrastructure projects for 2025 that highlight sustainability and innovation.,0.8
p_the_hungry_caterpillar_lyth_design_1037150,The Hungry Caterpillar,Lyth Design,Unknown City,Unknown Country,Cultural,fragmented,temperate,2024,The Hungry Caterpillar is an innovative cultural space designed to foster education and creativity.,0.8
p_the_intelligence_of_what_remains_on_archiving_and_unknown_1030041,The Intelligence of What Remains,Unknown,Unknown,Unknown,Cultural,fragmented,temperate,2024,A project focused on archiving and understanding architectural knowledge.,0.8
p_the_kensington_learning_space_plan_architect_957619,Kensington Learning Space,Plan Architect,Kensington,Canada,educational,linear,temperate,2024,A modern educational facility designed for collaborative learning.,0.8
p_the_invisible_city_indias_urban_infrastructure_pro_unknown_1036992,The Invisible City,,Various Cities,India,Urban Infrastructure,,tropical,2024,An overview of India's upcoming urban infrastructure projects that are crucial for future development.,0.8
p_the_line_of_fragile_radiance_neon_light_as_atelier_unknown_1036540,The Line of Fragile Radiance,Unknown,Unknown,Unknown,Cultural,fragmented,temperate,2024,A cultural space that explores the interplay of neon light as artistic material.,0.8
p_the_kensington_learning_space_plan_architect_957619,The Kensington Learning Space,Plan Architect,Kensington,Canada,educational,linear,temperate,2024,A modern educational facility designed to foster collaborative learning.,0.8
p_the_line_of_fragile_radiance_neon_light_as_atelier_unknown_1036540,The Line of Fragile Radiance,Unknown,,,Cultural,linear,temperate,2024,"A neon-lit atelier and archive space, celebrating the ephemeral beauty of neon art.",0.8
p_the_mountain_chamber_erdegard_arkitekter_1036839,The Mountain Chamber,Erdegard Arkitekter,,,cultural,fragmented,temperate,2024,The Mountain Chamber is a cultural pavilion aimed at promoting reflection and connection with nature.,0.8
p_the_opened_white_box_art_museum_ocat_b10_meng_yan_urbanus_1004207,Opened White Box Art Museum,MENG YAN,Not provided,Not provided,museum,fragmented,temperate,2024,The Opened White Box Art Museum is a contemporary cultural space designed to enhance art interaction.,0.8
p_the_mountain_chamber_erdegard_arkitekter_1036839,The Mountain Chamber,Erdegard Arkitekter,,,residential,fragmented,temperate,2024,The Mountain Chamber is a contemporary residential project that harmonizes with its natural environment.,0.8
p_the_past_present_and_future_of_hemp_in_constructio_unknown_1019891,"The Past, Present, and Future of Hemp in Construction",,,,research/educational,linear,temperate,2024,This project examines the evolving role of hemp in sustainable construction.,0.8
p_the_opened_white_box_art_museum_ocat_b10_meng_yan_urbanus_1004207,Opened White Box Art Museum,MENG YAN,Unknown,China,Museum,fragmented,temperate,2024,The Opened White Box Art Museum by URBANUS blends contemporary design with interactive art experiences.,0.8
p_the_perfect_render_understanding_and_mastering_ren_unknown_960779,The Perfect Render: Understanding and Mastering Rendering Techniques,Unknown,,,Educational,linear,Unknown,2024,An educational initiative focusing on rendering techniques in architecture.,0.8
p_the_past_present_and_future_of_hemp_in_constructio_unknown_1019891,"The Past, Present, and Future of Hemp in Construction",,,,educational/research,compact,temperate,2024,A project dedicated to exploring the role of hemp in sustainable construction.,0.8
p_the_ponto_c_culture_and_creativity_galeria_gabinete_1036418,The Ponto C - Culture and Creativity,Galeria Gabinete,Unknown,Unknown,cultural,fragmented,temperate,2024,The Ponto C is a cultural center that fosters creativity through innovative design.,0.8
p_the_perfect_render_understanding_and_mastering_ren_unknown_960779,The Perfect Render,,,,Educational/Workshop,n/a,temperate,2024,A project focusing on mastering rendering techniques for architecture.,0.8
p_the_power_of_restraint_philippe_malouin_on_minimal_unknown_1034358,The Power of Restraint,Philippe Malouin,,,Residential,fragmented,temperate,2024,An exploration of minimalism in bathroom design through the HUM Collection.,0.8
p_the_ponto_c_culture_and_creativity_galeria_gabinete_1036418,The Ponto C - Culture and Creativity,Galeria Gabinete,Unknown,Unknown,Cultural Center,fragmented,temperate,2024,A cultural center fostering creativity and community engagement.,0.8
p_the_preserve_i_home_studio_schicketanz_1037012,The Preserve I,Schicketanz,Unknown,United States,Residential,fragmented,temperate,2024,The Preserve I is a residential project that integrates architecture with the surrounding landscape.,0.8
p_the_power_of_restraint_philippe_malouin_on_minimal_unknown_1034358,The Power of Restraint,Philippe Malouin,,,residential,compact,temperate,2024,Philippe Malouin's HUM Collection embodies the essence of minimalism through precision and purity in design.,0.8
p_the_role_of_architects_is_shifting_from_solitary_v_unknown_1035900,The Role of Architects Is Shifting,,,,,,,2024,An examination of the evolving role of architects in society.,0.8
p_the_preserve_i_home_studio_schicketanz_1037012,The Preserve I,Studio Schicketanz,Unknown City,United States,Residential,compact,temperate,2024,The Preserve I is a contemporary residential project focused on harmonizing architecture with nature.,0.8
p_the_roost_residence_opal_1036941,The Roost Residence,OPAL,,,residential,linear,temperate,2024,A modern residential building focused on sustainable living and harmony with nature.,0.8
p_the_role_of_architects_is_shifting_from_solitary_v_unknown_1035900,The Role of Architects Is Shifting,,,,research,,,2024,This project examines the transition of architects from individual creators to collaborative activists.,0.8
p_the_rubberer_cafe_sa_ard_studio_1037218,The Rubber Cafe,SA-ARD studio,Unknown City,Unknown Country,Cafe,fragmented,tropical,2024,"The Rubber.er Cafe is an innovative cafe design by SA-ARD studio, emphasizing community interaction.",0.8
p_the_roost_residence_opal_1036941,The Roost Residence,OPAL,Unknown,Unknown,residential,fragmented,temperate,2024,The Roost Residence is a sustainable single-family home designed for modern living.,0.8
p_the_shrine_office_private_architect_st_1037069,The Shrine Office,Sobokuya Inc.,,,office,fragmented,temperate,2024,The Shrine Office is a creative office space that blends modern design with functionality.,0.8
p_the_rubberer_cafe_sa_ard_studio_1037218,The Rubber Cafe,SA-ARD studio,,,cafe,pavilion,tropical,2024,The Rubber Cafe is a unique architectural project combining sustainability with community space.,0.8
p_the_shrine_office_private_architect_st_1037069,The Shrine Office,Sobokuya Inc.,,,office,linear,temperate,2024,The Shrine Office is a modern office space that combines contemporary design with functional work environments.,0.8
p_the_standardized_planning_of_latin_american_cities_unknown_1024343,The Standardized Planning of Latin American Cities: Tracing the Blueprint of the Laws of the Indies,,,Various (Latin America),Urban planning,,,2024,An exploration of the planning principles established by the Laws of the Indies and their impact on Latin American cities.,0.8
p_the_tasting_tongue_art_installation_studio_deng_1036682,The Tasting Tongue,Studio Deng,,,art installation,fragmented,unknown,2024,An art installation designed to engage and provoke thought about food and culture.,0.8
p_the_standardized_planning_of_latin_american_cities_unknown_1024343,The Standardized Planning of Latin American Cities,Unknown,Various,Various,Urban Planning,clustered,tropical,2024,An exploration of urban planning influenced by colonial regulations in Latin America.,0.8
p_the_telegraph_hotel_nerihu_design_and_re_1036467,The Telegraph Hotel,Neri&Hu,,,hospitality,fragmented,temperate,2024,"The Telegraph Hotel, designed by Neri&Hu, combines modern hospitality with rich historical context.",0.8
p_the_tasting_tongue_art_installation_studio_deng_1036682,The Tasting Tongue,Studio Deng,,,art installation,pavilion,,2024,The Tasting Tongue is an innovative art installation that marries sensory engagement with contemporary design.,0.8
p_the_temperature_of_inequality_rethinking_urban_sur_unknown_1035983,The Temperature of Inequality: Rethinking Urban Surfaces for a Changing Climate,Unknown,Unknown,Unknown,urban intervention,fragmented,temperate,2024,An urban design project addressing climate change and inequality through innovative surfaces.,0.8
p_the_telegraph_hotel_nerihu_design_and_re_1036467,The Telegraph Hotel,Neri&Hu Design and Research Office,Nottingham,United Kingdom,Hotel,fragmented,temperate,2024,A revitalizing hotel project merging historical context and modern design.,0.85
p_the_uia_world_congress_of_architects_2026_barcelon_brandlhuber_1037302,The UIA World Congress of Architects 2026 Barcelona Unveils Program and Speakers,,Barcelona,Spain,congress center,pavilion,temperate,2024,"The UIA World Congress of Architects 2026 will take place in Barcelona, focusing on global architectural issues.",0.8
p_the_temperature_of_inequality_rethinking_urban_sur_unknown_1035983,The Temperature of Inequality,Unknown Architect,Unknown City,Unknown Country,Urban development,fragmented,temperate,2024,An innovative urban project addressing social inequality and climate change through design.,0.8
p_the_webster_adjaye_associates_1036819,The Webster,Adjaye Associates,Miami,United States,retail,fragmented,tropical,2024,"A luxury retail space designed by Adjaye Associates, located in Miami.",0.85
p_the_uia_world_congress_of_architects_2026_barcelon_brandlhuber_1037302,The UIA World Congress of Architects 2026 Barcelona Unveils Program and Speakers,,Barcelona,Spain,conference/event,,temperate,2026,The UIA World Congress of Architects 2026 will host discussions on contemporary architectural practices.,0.9
p_the_webster_adjaye_associates_1036819,The Webster,Adjaye Associates,,,,,,0,,0.0
p_the_whitney_museum_of_american_art_at_gansevoort_cooper_robertson_630574,The Whitney Museum of American Art at Gansevoort,Renzo Piano Building Workshop  + Cooper Robertson,,,,,,0,,0.0
p_the_whitney_museum_of_american_art_at_gansevoort_cooper_robertson_630574,The Whitney Museum of American Art at Gansevoort,Renzo Piano Building Workshop,New York City,United States,Museum,fragmented,temperate,2024,"A modern art museum designed by Renzo Piano, situated along the High Line, emphasizing transparency and connection to the urban landscape.",0.8
p_the_year_in_review_archdailys_december_editorial_f_unknown_1036469,The Year in Review: ArchDaily’s December Editorial Focus,,,,,,,0,,0.0
p_the_year_in_review_archdailys_december_editorial_f_unknown_1036469,The Year in Review: ArchDaily’s December Editorial Focus,,,,,,,0,,0.0
p_timber_tectonics_10_projects_rethinking_wood_const_unknown_1032530,Timber Tectonics: 10 Projects Rethinking Wood Construction in Contemporary China,,,,,,,0,,0.0
p_timber_tectonics_10_projects_rethinking_wood_const_unknown_1032530,Timber Tectonics: 10 Projects Rethinking Wood Construction in Contemporary China,,Various Cities,China,Mixed-use,various,temperate,2024,A compilation of ten architectural projects in China that showcase innovative wood construction strategies.,0.8
p_tinderbox_house_studio_ilk_architect_977455,Tinderbox House,Studio Ilk,,,Residential,fragmented,temperate,2024,The Tinderbox House is a modern residential design that harmonizes with its surroundings and embraces sustainability.,0.8
p_tinderbox_house_studio_ilk_architect_977455,Tinderbox House,Studio Ilk Architecture + Interiors,Unknown,Unknown,Residential,fragmented,temperate,2024,An innovative residential design that promotes modern living.,0.8
p_tneib_house_abdel_qader_tarabieh_1037434,Tneib House,Abdel Qader Tarabieh Architecture,,,Residential,fragmented,tropical,2024,Tneib House is a contemporary residence that exemplifies sustainable architecture.,0.8
p_tneib_house_abdel_qader_tarabieh_1037434,Tneib House,Abdel Qader Tarabieh Architecture,,,Residential,fragmented,temperate,2024,A modern residential house emphasizing integration with nature.,0.8
p_tracing_five_decades_of_thought_and_form_tadao_and_unknown_1035508,Tracing Five Decades of Thought and Form,Tadao Ando,Osaka,Japan,exhibition,compact,temperate,2024,This project is an exhibition dedicated to Tadao Ando's architectural journey through sketches and designs.,0.8
p_tracing_five_decades_of_thought_and_form_tadao_and_unknown_1035508,Tracing Five Decades of Thought and Form,Tadao Ando,,Japan,exhibition,fragmented,temperate,2024,"A cultural exhibition presented by Tadao Ando, featuring five decades of his architectural work.",0.8
p_tracing_frank_gehrys_architectural_legacy_through_gehry_partners_1036746,Tracing Frank Gehry’s Architectural Legacy Through His Most Influential Works,Frank Gehry,,,Exhibition,fragmented,temperate,2024,An exhibition exploring Frank Gehry's influential architectural works.,0.8
p_tracing_frank_gehrys_architectural_legacy_through_gehry_partners_1036746,Tracing Frank Gehry’s Architectural Legacy Through His Most Influential Works,Frank Gehry,,,Cultural,fragmented,temperate,2024,This project examines Frank Gehry's architectural impact through a curated analysis of his prominent works.,0.8
p_triplet_code_sinsa_neighborhood_facility_leau_design_1036977,Triplet Code Sinsa Neighborhood Facility,L'EAU design,Seoul,South Korea,community facility,clustered,temperate,2024,Triplet Code Sinsa is a community facility designed to enhance the social fabric of the Sinsa neighborhood.,0.8
p_triplet_code_sinsa_neighborhood_facility_leau_design_1036977,Triplet Code Sinsa Neighborhood Facility,L'EAU design,Seoul,South Korea,community facility,fragmented,temperate,2024,"The Triplet Code Sinsa Neighborhood Facility is a modern community center in Seoul, designed for flexibility and engagement.",0.8
p_tropical_house_2_aro_studio_1037089,Tropical House 2,ARO studio,,,residential,fragmented,tropical,2024,Tropical House 2 is a residential project that integrates modern design with the natural environment of the tropics.,0.8
p_tropical_house_2_aro_studio_1037089,Tropical House 2,ARO studio,,unknown,Residential,courtyard,tropical,2024,A contemporary residential project focused on harmonizing with its tropical surroundings.,0.8
p_turins_castello_di_rivoli_tells_a_story_of_the_reg_unknown_910070,Castello di Rivoli,Giorgio Grassi,Turin,Italy,museum,fragmented,temperate,2024,Castello di Rivoli is a contemporary museum that engages visitors with the region's historical narrative through architectural expression.,0.8
p_turins_castello_di_rivoli_tells_a_story_of_the_reg_unknown_910070,Castello di Rivoli,Carlo Bo,Turin,Italy,Museum,fragmented,temperate,2024,Castello di Rivoli reflects the historical narrative of the Piedmont region through its innovative architectural design.,0.85
p_ubani_publishes_first_volume_of_the_guide_to_tbili_unknown_1036781,"Guide to Tbilisi Districts, Focusing on Kala",Ubani,Tbilisi,Georgia,publication,,temperate,2024,"Ubani publishes a guide focusing on the Kala district of Tbilisi, emphasizing its architecture and culture.",0.9
p_ubani_publishes_first_volume_of_the_guide_to_tbili_unknown_1036781,"Guide to Tbilisi Districts, Focusing on Kala",Ubani,Tbilisi,Georgia,Publication,,temperate,2024,A significant publication detailing the urban characteristics of Tbilisi's Kala district.,0.8
p_unesco_world_capital_of_architecture_2026_barcelon_unknown_966002,UNESCO World Capital of Architecture 2026: Barcelona and the Capacity of Architecture to Transform Reality,,Barcelona,Spain,cultural,clustered,temperate,2024,"The project focuses on Barcelona's designation as UNESCO World Capital of Architecture in 2026, exploring architecture’s transformative capacity.",0.8
p_unveiling_the_15_most_significant_architectural_ev_unknown_1025820,Unveiling the 15 Most Significant Architectural Events of 2025,,,,event,,,2024,A significant showcase of leading architectural events in 2025.,0.7
p_unesco_world_capital_of_architecture_2026_barcelon_unknown_966002,UNESCO World Capital of Architecture 2026: Barcelona and the Capacity of Architecture to Transform Reality,,Barcelona,Spain,cultural,fragmented,temperate,2024,"Barcelona is named the UNESCO World Capital of Architecture for 2026, focusing on architecture's transformative power.",0.8
p_unveiling_the_15_most_significant_architectural_ev_unknown_1025820,Unveiling the 15 Most Significant Architectural Events of 2025,,,,event,,,2024,A curated overview of significant architectural events in 2025.,0.8
p_urban_retreat_atelier_realite_1036483,Urban Retreat,Atelier Réalité,Unknown,Unknown,Residential,fragmented,temperate,2024,A tranquil urban retreat designed for residential purposes.,0.8
p_urban_retreat_atelier_realite_1036483,Urban Retreat,Atelier Réalité,Unnamed City,Unnamed Country,Residential,fragmented,temperate,2024,An urban residential project designed for tranquility amidst city life.,0.8
p_ursulastrasse_6_david_chipperfield_a_1037283,Ursulastrasse 6,Studio Mark Randel,Unknown,Unknown,Residential,fragmented,temperate,2024,Ursulastrasse 6 is a residential mixed-use project designed with a focus on community interaction.,0.8
p_ursulastrasse_6_david_chipperfield_a_1037283,Ursulastrasse 6,David Chipperfield Architects,,,residential,compact,temperate,2024,Ursulastrasse 6 is a modern residential building designed by Studio Mark Randel and David Chipperfield Architects.,0.8
p_vala_apartment_dasein_office_1037362,Vala Apartment,Dasein Office,,,residential,fragmented,temperate,2024,Vala Apartment is a modern residential building designed to foster community interaction.,0.8
p_vala_apartment_dasein_office_1037362,Vala Apartment,Dasein Office,,,residential,compact,temperate,2024,A modern residential apartment designed with sustainability in mind.,0.8
p_vega_house_archirie_1036874,Vega House,Archirie,Unknown,Unknown,Residential,fragmented,temperate,2024,Vega House is a contemporary residential design that emphasizes harmony with nature.,0.8
p_vega_house_archirie_1036874,VEGA House,Archirie,Unknown City,Unknown Country,Residential,clustered,temperate,2024,VEGA House is a modern residential project by Archirie that emphasizes sustainability and contemporary design.,0.8
p_verdure_villa_vessu_collaboration_1037068,Verdure Villa,Vessu,,,Residential,courtyard,tropical,2024,"An elegant residential villa that seamlessly integrates with its lush surroundings, focusing on sustainability and luxury.",0.8
p_vicente_house_masa_arquitectos_1037181,Vicente House,MASA Arquitectos,Unknown,Unknown,Residential,fragmented,tropical,2024,The Vicente House by MASA Arquitectos is a modern residence that emphasizes family interaction and connection to nature.,0.8
p_verdure_villa_vessu_collaboration_1037068,Verdure Villa,Vessu,,,residential,fragmented,temperate,2024,"Verdure Villa is a modern residential project by Vessu, designed to create a seamless connection with nature.",0.8
p_vida_elementary_school_ova_1036906,VIDA Elementary School,OVA,Unknown,Unknown,Educational,linear,temperate,2024,VIDA Elementary School designed by OVA is a modern educational facility focusing on sustainability and community engagement.,0.8
p_vicente_house_masa_arquitectos_1037181,Vicente House,MASA Arquitectos,,,Residential,fragmented,temperate,2024,"The Vicente House, designed by MASA Arquitectos, embodies modern residential architecture with a focus on sustainability.",0.8
p_vilakk_residence_3dor_concepts_1036834,Vilakk Residence,3dor Concepts,,,residential,fragmented,tropical,2024,The Vilakk Residence by 3dor Concepts combines modern living with sustainable design in a tropical setting.,0.8
p_vida_elementary_school_ova_1036906,VIDA Elementary School,OVA,Unknown,Unknown,School,linear,temperate,2024,VIDA Elementary School is a modern educational facility designed to foster community interaction and learning.,0.8
p_villa_12_70_studio_saheb_1037325,Villa 12-70,STUDIO SAHEB,,,residential,fragmented,temperate,2024,Villa 12-70 is a residential project by STUDIO SAHEB that emphasizes harmony with its natural surroundings.,0.8
p_vilakk_residence_3dor_concepts_1036834,VILAKK Residence,3dor Concepts,Unknown,Unknown,residential,fragmented,tropical,2024,The VILAKK Residence is a modern residential project designed by 3dor Concepts focusing on integration with the natural environment.,0.8
p_villa_1374_the_purple_ink_studi_1037262,Villa 1374,The Purple Ink Studio,Unknown,Unknown,Residential,fragmented,tropical,2024,Villa 1374 is a contemporary residential project designed to harmonize with its natural environment.,0.8
p_villa_12_70_studio_saheb_1037325,Villa 12-70,STUDIO SAHEB,,,Residential,fragmented,tropical,2024,Villa 12-70 is a contemporary residence designed to blend indoor and outdoor living.,0.8
p_villa_h_ark_architecture_1036273,Villa H,ARK-architecture,,,Residential,fragmented,temperate,2024,Villa H is a contemporary residential project emphasizing a connection to nature and modern living.,0.8
p_villa_1374_the_purple_ink_studi_1037262,Villa 1374,The Purple Ink Studio,,,Residential,fragmented,tropical,2024,Villa 1374 is a modern residential project focusing on sustainability and integration with nature.,0.8
p_villa_k_kiryu_atelier_1013776,Villa K,KIRYU ATELIER + T Architects Co.,,,Residential,fragmented,temperate,2024,Villa K is a contemporary residential project that harmonizes with its natural surroundings.,0.8
p_villa_t_la_obra_1037087,Villa T,Unknown Architect,Unknown City,Unknown Country,Residential,fragmented,temperate,2024,Villa T is a contemporary residential project focused on integrating indoor and outdoor living spaces.,0.8
p_villa_h_ark_architecture_1036273,Villa H,ARK-architecture,,,Residential,fragmented,temperate,2024,"Villa H is a modern residential project designed by ARK-architecture, focusing on integration with its natural surroundings.",0.8
p_villa_yume_house_qbo3_arquitectos_1036661,Villa Yume house,QBO3 Arquitectos,Unknown,Unknown,Residential,fragmented,tropical,2024,"Villa Yume is a modern residential project designed by QBO3 Arquitectos, characterized by its fragmented massing and integration with nature.",0.8
p_villa_k_kiryu_atelier_1013776,Villa K,KIRYU ATELIER + T Architects Co.,Unknown,Japan,Residential,fragmented,temperate,2024,Villa K is a modern residential project emphasizing open spaces and light.,0.8
p_villa_zai_idin_architects_1037008,Villa Zai,IDIN Architects,Unknown,Unknown,Residential,fragmented,tropical,2024,Villa Zai is a modern residential project designed to harmonize with its tropical surroundings.,0.8
p_villa_t_la_obra_1037087,Villa T,La Obra,,,Residential,fragmented,tropical,2024,Villa T is a modern residential project designed for sustainable living.,0.8
p_village_house_peninsula_arquitetur_1036922,Village House,Peninsula Arquitetura,,,residential,fragmented,tropical,2024,A residential project that harmonizes with its natural surroundings.,0.8
p_villa_yume_house_qbo3_arquitectos_1036661,Villa Yume house,QBO3 Arquitectos,,,residential,fragmented,tropical,2024,Villa Yume house is a contemporary residential project by QBO3 Arquitectos.,0.8
p_vision_pakistan_db_studios_1036982,Vision Pakistan,DB Studios,Unknown,Pakistan,Cultural,fragmented,tropical,2024,Vision Pakistan is a cultural and educational project focused on community engagement.,0.8
p_villa_zai_idin_architects_1037008,Villa Zai,IDIN Architects,Unknown,Unknown,Residential,fragmented,tropical,2024,Villa Zai is a modern residential project designed to harmonize with its natural environment.,0.8
p_vizafogo_kindergarten_budapest_archikon_architects_977278,Vizafogó Kindergarten,Archikon Architects,Budapest,Hungary,kindergarten,courtyard,temperate,2024,Vizafogó Kindergarten is an innovative educational facility that emphasizes play and learning.,0.8
p_village_house_peninsula_arquitetur_1036922,Village House,Peninsula Arquitetura,Unknown,Unknown,Residential,fragmented,tropical,2024,A residential project that merges contemporary design with the natural environment.,0.8
p_wang_shu_reimagining_chinese_architecture_through_amateur_architecture_798567,Reimagining Chinese Architecture through Craft and Memory,Wang Shu,Hangzhou,China,cultural,fragmented,temperate,2024,An architectural project that fuses traditional Chinese craft with modern design principles.,0.8
p_vision_pakistan_db_studios_1036982,Vision Pakistan,DB Studios,,Pakistan,mixed-use,fragmented,tropical,2024,Vision Pakistan is a mixed-use development aimed at fostering community engagement through cultural and recreational spaces.,0.8
p_vizafogo_kindergarten_budapest_archikon_architects_977278,Vizafogó Kindergarten Budapest,Archikon Architects,,,,,,0,,0.0
p_wass_house_studio_mm_architect_1037210,Wass House,Studio MM Architect,Location Unknown,Location Unknown,Residential,fragmented,temperate,2024,"Wass House is a modern residential project designed by Studio MM Architect, focusing on sustainability and integration with its natural surroundings.",0.8
p_wang_shu_reimagining_chinese_architecture_through_amateur_architecture_798567,Reimagining Chinese Architecture through Craft and Memory,Wang Shu,Ningbo,China,cultural,fragmented,temperate,2024,"This project reimagines traditional Chinese architecture, focusing on craftsmanship and memory.",0.8
p_waterfront_botanical_gardens_perkinswill_933133,Waterfront Botanical Gardens,Perkins&Will,Louisville,United States,botanical garden,linear,temperate,2024,"An innovative botanical garden that blends architecture with nature, promoting sustainability and community engagement.",0.8
p_wass_house_studio_mm_architect_1037210,Wass House,Studio MM Architect,,,Residential,fragmented,temperate,2024,Wass House is a contemporary residential project emphasizing natural light and a connection to its surroundings.,0.8
p_waverley_house_sam_crawford_archite_1036856,Waverley House,Sam Crawford Architects,Sydney,Australia,Residential,fragmented,temperate,2024,Waverley House is a modern residential project that harmoniously integrates with its suburban environment.,0.8
p_waterfront_botanical_gardens_perkinswill_933133,Waterfront Botanical Gardens,Perkins&Will,Louisville,United States,Botanical Garden,linear,temperate,2024,The Waterfront Botanical Gardens is a newly designed space aimed at fostering a connection with nature.,0.8
